Region,ID,CENTRO,PROVINCIA,LAT,LONG,Fecha Reporte,Hora Reporte,Camas Disponibles,Casos Ingresados Sospechosos,Casos Ingresados Confirmados,Casos Ingresados,% Disponibilidad,Fallecidos,Ingresados 
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,1/8/2024,8:04:58 AM,8,0,1,1,88.89%,0,0
R1,39, CAMOTA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,1/8/2024,9:30:57 AM,0,1,0,1,0.00%,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,1/8/2024,9:48:12 AM,4,0,0,0,100.00%,0,0
R1,41, NUESTRA SENIORA DE REGLA,PERAVIA,18.2793,-70.3394,1/8/2024,12:09:52 AM,0,3,0,3,0.00%,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,1/8/2024,9:57:29 AM,2,3,1,4,33.33%,0,0
R1,46, VILLA ALTAGRACIA,SAN CRISTOBAL,18.669254,-70.169893,1/8/2024,9:23:35 AM,2,2,0,2,50.00%,0,2
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,1/8/2024,9:05:23 AM,10,9,4,13,43.48%,0,3
R1,2060, DR RAFAEL J MANON,SAN CRISTOBAL,18.4096272,-70.1155559,1/8/2024,10:16:26 AM,4,0,0,0,100.00%,0,0
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,1/8/2024,8:18:49 AM,1,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,1/8/2024,7:56:01 AM,0,7,0,7,0.00%,0,3
R2,63, 'IRENE FERNANDEZ,SANTIAGO,19.3258,-70.819,1/8/2024,8:08:24 AM,0,0,0,0,,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,1/8/2024,6:27:55 AM,5,3,0,3,62.50%,0,0
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,1/8/2024,8:08:32 AM,3,2,0,2,60.00%,0,0
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,1/8/2024,8:39:37 AM,0,6,0,6,0.00%,0,1
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,1/8/2024,8:30:22 AM,5,4,0,4,55.56%,0,4
R2,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,1/8/2024,9:35:55 AM,10,0,0,0,100.00%,0,0
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,1/8/2024,9:01:24 AM,7,1,0,1,87.50%,0,1
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,1/8/2024,6:35:50 AM,14,7,2,9,60.87%,0,7
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,1/8/2024,8:26:30 AM,3,1,0,1,75.00%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,1/8/2024,8:05:34 AM,1,1,0,1,50.00%,0,1
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,1/8/2024,10:31:05 AM,6,2,0,2,75.00%,0,1
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,1/8/2024,8:22:01 AM,9,1,0,1,90.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,1/8/2024,9:10:42 AM,6,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,1/8/2024,9:27:29 AM,10,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,1/8/2024,7:35:19 AM,1,2,1,3,25.00%,0,1
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,1/8/2024,6:06:24 AM,6,0,0,0,100.00%,0,0
R5,2384, VILLA HERMOSA,LA ROMANA, 18.492320 ,-69.033065,1/8/2024,7:35:17 AM,0,0,0,0,,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,1/8/2024,9:28:12 AM,9,1,0,1,90.00%,0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,1/8/2024,9:30:02 AM,12,0,0,0,100.00%,0,0
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,1/8/2024,6:00:41 AM,5,0,0,0,100.00%,0,0
R6,131, JUAN DE HERRERA,SAN JUAN,18.877519,-71.246458,1/8/2024,6:43:30 AM,11,0,0,0,100.00%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,1/8/2024,8:46:51 AM,43,0,0,0,100.00%,0,0
R6,134, VALLEJUELO,SAN JUAN,18.6537,-71.3369,1/8/2024,8:20:17 AM,10,0,0,0,100.00%,0,0
R7,135, JULIO ALVAREZ ACOSTA,MONTE CRISTI,19.715,-71.5009,1/8/2024,6:00:10 AM,0,0,0,0,,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,1/8/2024,8:26:10 AM,12,0,0,0,100.00%,0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,1/8/2024,7:19:57 AM,2,4,0,4,33.33%,0,1
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,1/8/2024,7:50:21 AM,11,4,0,4,73.33%,0,0
R7,145, PADRE FANTINO,MONTE CRISTI,19.8508,-71.6452,1/8/2024,8:25:02 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,1/8/2024,8:26:45 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,1/8/2024,8:47:41 AM,0,2,0,2,0.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,1/8/2024,7:05:27 AM,0,0,0,0,,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,1/8/2024,9:04:30 AM,3,3,0,3,50.00%,0,1
R8,151, DR JUAN ANTONIO CASTILLO,LA VEGA,19.319508,-70.543876,1/8/2024,8:00:40 AM,10,1,0,1,90.91%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,1/8/2024,9:29:32 AM,12,6,0,6,66.67%,0,4
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,1/8/2024,7:58:07 AM,0,0,0,0,,9,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,1/8/2024,8:21:52 AM,0,1,0,1,0.00%,0,0
R8,161,JIMA ABAJO,LA VEGA,19.108553,-70.370683,1/8/2024,6:40:13 AM,3,1,0,1,75.00%,0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,1/8/2024,7:54:02 AM,3,0,0,0,100.00%,0,0
R0,9, DR ROBERT REID CABRAL,DISTRITO NACIONAL,18.452469,-69.923584,1/9/2024,7:09:48 AM,5,16,10,26,16.13%,0,3
R0,13,YAMASA,MONTE PLATA,18.77,-70.02,1/9/2024,7:07:07 AM,6,2,0,2,75.00%,0,1
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,1/9/2024,8:11:37 AM,4,1,0,1,80.00%,0,0
R0,17, RODOLFO DE LA CRUZ LORA,SANTO DOMINGO,18.571946,-70.10317,1/9/2024,8:21:43 AM,10,0,0,0,100.00%,0,0
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,1/9/2024,7:39:55 AM,16,6,1,7,69.57%,0,5
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,1/9/2024,7:34:44 AM,5,1,1,2,71.43%,0,0
R0,36, ENGOMBE,SANTO DOMINGO,18.460937,-69.995418,1/9/2024,7:36:00 AM,0,4,0,4,0.00%,0,2
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,1/9/2024,8:05:24 AM,2,3,0,3,40.00%,0,0
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,1/9/2024,7:52:24 AM,9,0,0,0,100.00%,0,0
R1,39, CAMBITA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,1/9/2024,8:46:10 AM,0,0,0,0,,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,1/9/2024,8:12:10 AM,4,0,0,0,100.00%,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,1/9/2024,9:06:36 AM,4,2,0,2,66.67%,0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,1/9/2024,8:53:10 AM,11,5,2,7,61.11%,0,2
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,1/9/2024,9:37:30 AM,0,8,0,8,0.00%,0,1
R2,63, YRENE FERNANDEZ,SANTIAGO,19.3258,-70.819,1/9/2024,8:45:33 AM,0,0,0,0,,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,1/9/2024,6:57:50 AM,7,1,0,1,87.50%,0,0
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,1/9/2024,8:11:30 AM,0,7,0,7,0.00%,0,2
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,1/9/2024,8:18:34 AM,1,2,0,2,33.33%,0,0
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,1/9/2024,9:20:43 AM,7,1,0,1,87.50%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,1/9/2024,7:19:31 AM,16,5,2,7,69.57%,0,5
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,1/9/2024,10:12:19 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,1/9/2024,8:54:59 AM,7,1,0,1,87.50%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,1/9/2024,8:26:24 AM,3,2,0,2,60.00%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,1/9/2024,8:59:17 AM,1,1,0,1,50.00%,0,1
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,1/9/2024,9:43:22 AM,6,2,2,4,60.00%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,1/9/2024,8:45:38 AM,10,0,0,0,100.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,1/9/2024,10:30:31 AM,6,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,1/9/2024,9:12:30 AM,18,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,1/9/2024,7:12:56 AM,1,1,0,1,50.00%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,1/9/2024,5:29:33 AM,6,0,0,0,100.00%,0,0
R5,2384, VILLA HERMOSA,LA ROMANA, 18.492320 ,-69.033065,1/9/2024,8:19:24 AM,0,0,0,0,,0,0
R5,2391, VERON,LA ALTAGRACIA,,,1/9/2024,8:47:45 AM,0,0,0,0,,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,1/9/2024,8:08:02 AM,9,0,0,0,100.00%,0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,1/9/2024,10:26:27 AM,9,3,2,5,64.29%,0,3
R6,126, PERALTA,AZUA,18.578447,-70.756257,1/9/2024,9:21:45 AM,10,0,0,0,100.00%,0,0
R6,127, BANCA,ELIAS PIÑA,19.080778,-71.698578,1/9/2024,5:49:37 AM,5,0,0,0,100.00%,0,0
R6,131, JUAN DE HERRERA,SAN JUAN,18.877519,-71.246458,1/9/2024,7:01:11 AM,9,2,0,2,81.82%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,1/9/2024,9:27:26 AM,46,2,0,2,95.83%,0,2
R6,133, DR ALEJANDRO CABRAL,SAN JUAN,18.8031,-71.225,1/9/2024,8:40:29 AM,52,0,2,2,96.30%,0,0
R6,134, VALLEJUELO,SAN JUAN,18.6537,-71.3369,1/9/2024,8:15:58 AM,10,0,0,0,100.00%,0,0
R7,135, JULIO ALVAREZ ACOSTA,MONTE CRISTI,19.715,-71.5009,1/9/2024,8:49:49 AM,0,0,0,0,,0,0
R7,139, MONICION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,1/9/2024,8:54:56 AM,8,1,1,2,80.00%,0,2
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,1/9/2024,7:55:55 AM,2,4,0,4,33.33%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,1/9/2024,9:11:39 AM,15,0,0,0,100.00%,0,0
R7,145, PADRE FANTINO,MONTE CRISTI,19.8508,-71.6452,1/9/2024,9:54:43 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,1/9/2024,8:16:16 AM,0,0,0,0,,0,1
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,1/9/2024,7:07:40 AM,0,0,0,0,,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,1/9/2024,9:11:14 AM,2,4,0,4,33.33%,0,2
R8,151, DR JUAN ANTONIO CASTILLO,LA VEGA,19.319508,-70.543876,1/9/2024,7:35:15 AM,9,2,0,2,81.82%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,1/9/2024,8:32:58 AM,4,5,0,5,44.44%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,1/9/2024,8:04:58 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,1/9/2024,8:42:04 AM,0,2,0,2,0.00%,0,2
R8,161, JIMIA ABAJO,LA VEGA,19.108553,-70.370683,1/9/2024,7:35:45 AM,3,1,0,1,75.00%,0,1
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,1/9/2024,7:52:34 AM,3,0,0,0,100.00%,0,0
R0,9, DR ROBERT REID CABRAL,DISTRITO NACIONAL,18.452469,-69.923584,1/10/2024,7:57:13 AM,6,14,5,19,24.00%,0,4
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,1/10/2024,7:46:19 AM,4,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,1/10/2024,6:35:35 AM,4,4,0,4,50.00%,0,2
R0,17, RODOLFO DE LA CRUZ LORA,SANTO DOMINGO,18.571946,-70.10317,1/10/2024,9:49:50 AM,8,2,0,2,80.00%,0,2
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,1/10/2024,7:46:54 AM,15,7,0,7,68.18%,0,3
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,1/10/2024,7:53:23 AM,5,1,1,2,71.43%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,1/10/2024,6:28:28 AM,3,2,0,2,60.00%,0,0
R0,1581, DR ANGEL CONTRERAS,MONTE PLATA,18.8049,-69.7895,1/10/2024,10:14:46 AM,4,3,0,3,57.14%,0,2
R0,2087, FELIX MARIA GOICO,DISTRITO NACIONAL,18.4902,-69.9023,1/10/2024,9:35:17 AM,6,0,0,0,100.00%,0,0
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,1/10/2024,6:34:43 AM,8,0,0,0,100.00%,0,0
R1,39, CAMBITA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,1/10/2024,9:18:23 AM,0,0,0,0,,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,1/10/2024,9:18:01 AM,4,0,0,0,100.00%,0,0
R1,41, NUESTRA SENORA DE REGLA,PERAVIA,18.2793,-70.3394,1/10/2024,11:05:30 AM,0,6,0,6,0.00%,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,1/10/2024,8:40:35 AM,13,1,0,1,92.86%,0,0
R1,44, VILLA FUNDACION,PERAVIA,18.2759,-70.496,1/10/2024,9:48:19 AM,13,0,0,0,100.00%,0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,1/10/2024,8:32:13 AM,15,5,3,8,65.22%,0,0
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,1/10/2024,7:00:57 AM,1,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,1/10/2024,9:20:55 AM,0,8,0,8,0.00%,0,2
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,1/10/2024,6:39:18 AM,6,2,0,2,75.00%,0,1
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,1/10/2024,9:51:48 AM,0,7,0,7,0.00%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,1/10/2024,7:32:10 AM,0,2,0,2,0.00%,0,0
R2,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,1/10/2024,10:21:58 AM,9,1,0,1,90.00%,0,1
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,1/10/2024,9:33:46 AM,8,0,0,0,100.00%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,1/10/2024,6:38:28 AM,16,5,2,7,69.57%,0,54
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,1/10/2024,9:48:45 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,1/10/2024,10:00:49 AM,8,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,1/10/2024,7:31:10 AM,3,3,0,3,50.00%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,1/10/2024,8:00:45 AM,1,1,0,1,50.00%,0,0
R3,90, PABLO ANTONIO PAULINO,SAMANA,19.312915,-69.546168,1/10/2024,8:47:38 AM,0,0,0,0,,0,0
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,1/10/2024,8:46:09 AM,7,1,1,2,77.78%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,1/10/2024,8:31:06 AM,10,0,0,0,100.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,1/10/2024,9:32:24 AM,5,1,0,1,83.33%,0,1
R4,1654, TEOFILO GAUTIER,BARAHONA,18.276958,-71.317734,1/10/2024,9:24:46 AM,10,0,0,0,100.00%,0,0
R5,108, MICHES,EL SEIBO,18.982451,-69.0472,1/10/2024,9:00:16 AM,5,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,1/10/2024,9:02:16 AM,18,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,1/10/2024,6:55:19 AM,2,1,0,1,66.67%,0,0
R5,113, EVANGELINA RODRIGUEZ PEROZO,LA ALTAGRACIA,18.43,-68.6795,1/10/2024,9:02:36 AM,10,0,0,0,100.00%,0,0
R5,114, LAS LAGUNAS NISIBON,LA ALTAGRACIA,18.8377,-68.6701,1/10/2024,9:53:38 AM,0,0,0,0,,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,1/10/2024,5:50:04 AM,6,0,0,0,100.00%,0,0
R5,2384, VILLA HERMOSA,LA ROMANA, 18.492320 ,-69.033065,1/10/2024,6:30:09 AM,0,0,0,0,,0,0
R5,2391, VERON,LA ALTAGRACIA,,,1/10/2024,9:24:24 AM,0,0,0,0,,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,1/10/2024,8:02:23 AM,9,0,0,0,100.00%,0,0
R6,125, NUESTRA SENIORA DEL CARMEN,AZUA,18.729671,-70.941549,1/10/2024,8:27:25 AM,10,2,2,4,71.43%,0,0
R6,126, PERALTA,AZUA,18.578447,-70.756257,1/10/2024,9:23:12 AM,9,1,0,1,90.00%,0,1
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,1/10/2024,6:15:31 AM,5,0,0,0,100.00%,0,0
R6,131, JUAN DE HERRERA,SAN JUAN,18.877519,-71.246458,1/10/2024,6:46:56 AM,8,3,0,3,72.73%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,1/10/2024,9:05:38 AM,44,0,0,0,100.00%,0,0
R6,133, DRALEJANDRO CABRAL,SAN JUAN,18.8031,-71.225,1/10/2024,11:12:46 AM,51,0,3,3,94.44%,0,0
R7,135, JULIO ALVAREZ ACOSTA,MONTE CRISTI,19.715,-71.5009,1/10/2024,7:41:42 AM,0,0,0,0,,0,0
R7,139, MONICION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,1/10/2024,8:55:01 AM,5,1,1,2,71.43%,0,0
R7,140, GENERAL SANTIAGO RODRGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,1/10/2024,7:05:37 AM,2,4,1,5,28.57%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,1/10/2024,7:55:16 AM,15,0,0,0,100.00%,0,0
R7,145, PADRE FANTINO,MONTE CRISTI,19.8508,-71.6452,1/10/2024,8:55:48 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,1/10/2024,8:34:23 AM,0,0,0,0,,0,1
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,1/10/2024,8:41:04 AM,2,0,0,0,100.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,1/10/2024,7:29:00 AM,0,0,0,0,,0,0
R8,151, DR JUAN ANTONIO CASTILLO,LA VEGA,19.319508,-70.543876,1/10/2024,8:11:50 AM,9,2,0,2,81.82%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,1/10/2024,10:05:23 AM,12,4,1,5,70.59%,0,1
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,1/10/2024,7:57:51 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,1/10/2024,9:22:57 AM,0,3,0,3,0.00%,0,1
R8,161, JIMIA ABAJO,LA VEGA,19.108553,-70.370683,1/10/2024,7:07:35 AM,2,2,0,2,50.00%,0,1
R8,902, CENTRO DE SALUD INTEGRAL Y DESARROLLO CENSAIDE,LA VEGA,19.218517,-70.534766,1/10/2024,8:00:50 AM,5,2,0,2,71.43%,0,1
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,1/10/2024,8:03:30 AM,3,0,0,0,100.00%,0,0
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,1/12/2024,7:28:41 AM,4,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,1/12/2024,8:26:47 AM,3,5,0,5,37.50%,0,1
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,1/12/2024,8:32:22 AM,4,0,0,0,100.00%,0,0
R0,17, RODOLFO DE LA CRUZ LORA,SANTO DOMINGO,18.571946,-70.10317,1/12/2024,8:18:23 AM,18,2,0,2,90.00%,0,0
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,1/12/2024,8:21:04 AM,17,5,0,5,77.27%,0,0
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,1/12/2024,7:11:31 AM,5,1,0,1,83.33%,0,1
R0,36, ENGOMBE,SANTO DOMINGO,18.460937,-69.995418,1/12/2024,7:22:44 AM,0,7,0,7,0.00%,0,4
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,1/12/2024,5:42:32 AM,3,2,0,2,60.00%,0,0
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,1/12/2024,8:15:36 AM,7,1,0,1,87.50%,0,1
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,1/12/2024,9:15:22 AM,3,1,0,1,75.00%,0,1
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,1/12/2024,9:33:36 AM,8,8,0,8,50.00%,0,5
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,1/12/2024,8:54:34 AM,19,4,1,5,79.17%,0,2
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,1/12/2024,8:50:31 AM,1,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,1/12/2024,10:15:00 AM,0,6,0,6,0.00%,0,0
R2,63, YRENE FERNANDEZ,SANTIAGO,19.3258,-70.819,1/12/2024,10:50:44 AM,5,0,1,1,83.33%,0,0
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,1/12/2024,8:51:29 AM,2,2,0,2,50.00%,0,0
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,1/12/2024,8:48:49 AM,0,6,0,6,0.00%,0,10
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,1/12/2024,8:14:25 AM,0,2,0,2,0.00%,0,1
R2,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,1/12/2024,10:25:00 AM,10,0,0,0,100.00%,0,0
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,1/12/2024,9:52:10 AM,7,1,0,1,87.50%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,1/12/2024,8:38:05 AM,16,5,2,7,69.57%,0,5
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,1/12/2024,9:13:51 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,1/12/2024,8:28:20 AM,16,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,1/12/2024,8:49:06 AM,4,1,0,1,80.00%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,1/12/2024,8:42:55 AM,1,1,0,1,50.00%,0,1
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,1/12/2024,8:17:09 AM,10,0,0,0,100.00%,0,0
R4,95, SAN BARTOLOME,BAHORUCO,18.48258,-71.414131,1/12/2024,10:29:37 AM,20,4,0,4,83.33%,0,1
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,1/12/2024,9:09:12 AM,6,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,1/12/2024,9:59:48 AM,10,0,0,0,100.00%,0,0
